case,n,replicate,method,tangent_mse,oracle_excess,covariance_relative_frobenius
cross_spike,64,93,oas,1.1245271103201366,0.0782308140238401,0.3367463881716531
cross_spike,64,93,spiked_known_floor,1.0702599277395985,0.0239636314433022,0.2949907815734775
cross_spike,64,93,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,94,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,94,empirical,1.134493899753097,0.08819760345680039,0.3427576888169615
cross_spike,64,94,oas,1.1020606873489183,0.05576439105262194,0.28429728390631065
cross_spike,64,94,spiked_known_floor,1.0591632796588624,0.012866983362566068,0.21055960208896007
cross_spike,64,94,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,95,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,95,empirical,1.1449783911801956,0.09868209488389929,0.2940550130753754
cross_spike,64,95,oas,1.1038703291208276,0.05757403282453123,0.27685561158444266
cross_spike,64,95,spiked_known_floor,1.054714014826268,0.008417718529971514,0.16545058123528286
cross_spike,64,95,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,96,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,96,empirical,1.1496593750028499,0.1033630787065536,0.31596396399956395
cross_spike,64,96,oas,1.101089634678061,0.05479333838176462,0.3459437462805057
cross_spike,64,96,spiked_known_floor,1.055643548535024,0.009347252238727401,0.23695790417926976
cross_spike,64,96,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,97,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,97,empirical,1.150883704238173,0.10458740794187678,0.3537492874555739
cross_spike,64,97,oas,1.1116958773139003,0.06539958101760397,0.329763101143354
cross_spike,64,97,spiked_known_floor,1.0653062412402687,0.01900994494397233,0.25706125265277713
cross_spike,64,97,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,98,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,98,empirical,1.14282701806459,0.09653072176829375,0.33813528286361594
cross_spike,64,98,oas,1.0988043999754473,0.05250810367915109,0.3567187813589208
cross_spike,64,98,spiked_known_floor,1.0582529881042897,0.01195669180799331,0.25592161005417674
cross_spike,64,98,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,99,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,99,empirical,1.1451500930126857,0.0988537967163894,0.3383446727852849
cross_spike,64,99,oas,1.1030742891865675,0.05677799289027109,0.3863807185770792
cross_spike,64,99,spiked_known_floor,1.0610182898158325,0.014721993519536054,0.2751484339197016
cross_spike,64,99,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,100,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,100,empirical,1.1339828968127963,0.08768660051649987,0.5037087677759505
cross_spike,64,100,oas,1.1050322744552628,0.0587359781589665,0.3741201229976128
cross_spike,64,100,spiked_known_floor,1.0529679902464215,0.006671693950125224,0.37642430960334694
cross_spike,64,100,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,101,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,101,empirical,1.1318863113572162,0.08559001506091975,0.3243725557942416
cross_spike,64,101,oas,1.0976738964059498,0.05137760010965344,0.3342495334971898
cross_spike,64,101,spiked_known_floor,1.0631237740110913,0.016827477714794807,0.26033855301320613
cross_spike,64,101,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,102,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,102,empirical,1.1584963404601198,0.11220004416382334,0.3347364468988273
cross_spike,64,102,oas,1.1036571811789213,0.05736088488262484,0.35204142098856145
cross_spike,64,102,spiked_known_floor,1.0627371772681815,0.01644088097188514,0.2572521629152798
cross_spike,64,102,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,103,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,103,empirical,1.155628949044911,0.10933265274861444,0.4084735498759349
cross_spike,64,103,oas,1.1092450240043081,0.06294872770801166,0.46280778095096076
cross_spike,64,103,spiked_known_floor,1.0704569770247656,0.024160680728469063,0.3701552954665115
cross_spike,64,103,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,104,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,104,empirical,1.1505413188591818,0.10424502256288529,0.34506374764189107
cross_spike,64,104,oas,1.1097811866597547,0.06348489036345827,0.3325997988161337
cross_spike,64,104,spiked_known_floor,1.0662319251737435,0.01993562887744726,0.2580346515389028
cross_spike,64,104,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,105,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,105,empirical,1.1277335454505528,0.0814372491542565,0.39800326054015583
cross_spike,64,105,oas,1.0985564786989295,0.052260182402633276,0.3021539190692692
cross_spike,64,105,spiked_known_floor,1.05594314194118,0.00964684564488362,0.2538883527343399
cross_spike,64,105,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,106,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,106,empirical,1.1559468724264899,0.10965057613019362,0.4039438345709117
cross_spike,64,106,oas,1.110997718844713,0.0647014225484167,0.42349879498197474
cross_spike,64,106,spiked_known_floor,1.069014621888489,0.0227183255921926,0.33647996465125674
cross_spike,64,106,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,107,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,107,empirical,1.1600510218959903,0.11375472559969382,0.36064433121774525
cross_spike,64,107,oas,1.1011206511506542,0.05482435485435784,0.4127333779796586
cross_spike,64,107,spiked_known_floor,1.0593940632917507,0.013097766995454209,0.29958656926097754
cross_spike,64,107,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,108,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,108,empirical,1.1806863267511394,0.13439003045484313,0.4203286519991523
cross_spike,64,108,oas,1.1253438682866463,0.07904757199035001,0.3412187563499494
cross_spike,64,108,spiked_known_floor,1.0720434047286922,0.025747108432395898,0.3007637180574956
cross_spike,64,108,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,109,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,109,empirical,1.1715018634648866,0.1252055671685903,0.3727446169940701
cross_spike,64,109,oas,1.1170116075864966,0.0707153112902003,0.31431224318593076
cross_spike,64,109,spiked_known_floor,1.062397475532813,0.016101179236516425,0.2443384058219995
cross_spike,64,109,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,110,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,110,empirical,1.141365844996609,0.09506954870031292,0.3163492411689287
cross_spike,64,110,oas,1.1001231029126481,0.053826806616351835,0.26834206896873775
cross_spike,64,110,spiked_known_floor,1.0531272943670045,0.0068309980707081915,0.15492745903062555
cross_spike,64,110,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,111,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,111,empirical,1.1611284504882977,0.11483215419200124,0.3206755667507347
cross_spike,64,111,oas,1.1132867310951378,0.0669904347988415,0.3195936375912486
cross_spike,64,111,spiked_known_floor,1.0599631134698937,0.013666817173597285,0.24227696753921116
cross_spike,64,111,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,112,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,112,empirical,1.179532245065649,0.1332359487693527,0.34983034639717403
cross_spike,64,112,oas,1.12546363789447,0.07916734159817368,0.3745595653470095
cross_spike,64,112,spiked_known_floor,1.0701261757281144,0.023829879431818007,0.286887378325469
cross_spike,64,112,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,113,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,113,empirical,1.1804596309038908,0.13416333460759447,0.41227606486726265
cross_spike,64,113,oas,1.122839039854162,0.07654274355786554,0.32156642860395523
cross_spike,64,113,spiked_known_floor,1.0605243149932098,0.014228018696913348,0.2678668804507745
cross_spike,64,113,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,114,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,114,empirical,1.1595428870097613,0.11324659071346502,0.367840564863933
cross_spike,64,114,oas,1.113093077817267,0.06679678152097052,0.35878365671526524
cross_spike,64,114,spiked_known_floor,1.0699872400959078,0.023690943799611563,0.2709065886537945
cross_spike,64,114,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,115,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,115,empirical,1.1735061282381631,0.12720983194186686,0.34937253478189395
cross_spike,64,115,oas,1.1184720053210462,0.07217570902474975,0.324809167456902
cross_spike,64,115,spiked_known_floor,1.0627384186395912,0.016442122343294997,0.2458091256073021
cross_spike,64,115,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,116,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,116,empirical,1.1545107890993629,0.10821449280306672,0.4832916282468289
cross_spike,64,116,oas,1.1150328302567085,0.06873653396041209,0.3650286797395922
cross_spike,64,116,spiked_known_floor,1.0582567715784086,0.011960475282112061,0.3561834301092295
cross_spike,64,116,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,117,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,117,empirical,1.1794666201242454,0.13317032382794902,0.36256633698529966
cross_spike,64,117,oas,1.111728824611507,0.06543252831521053,0.3910224051081342
cross_spike,64,117,spiked_known_floor,1.061467448865155,0.015171152568858719,0.28026021206231727
cross_spike,64,117,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,118,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,118,empirical,1.142225846714484,0.09592955041818765,0.3337527641165599
cross_spike,64,118,oas,1.1022769840995725,0.05598068780327629,0.3214530101665737
cross_spike,64,118,spiked_known_floor,1.0609619691887913,0.014665672892494902,0.22684807513034874
cross_spike,64,118,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,119,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,119,empirical,1.1572761290868432,0.1109798327905469,0.37964618064324857
cross_spike,64,119,oas,1.1182120043872577,0.0719157080909614,0.32763764989787597
cross_spike,64,119,spiked_known_floor,1.0687140077706196,0.02241771147432345,0.27444178175680745
cross_spike,64,119,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,120,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,120,empirical,1.1619611910222731,0.1156648947259767,0.3951965559129521
cross_spike,64,120,oas,1.1123216679630872,0.06602537166679083,0.42944750279163235
cross_spike,64,120,spiked_known_floor,1.0683467608489587,0.02205046455266232,0.3310094498168496
cross_spike,64,120,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,121,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,121,empirical,1.2036874337471215,0.15739113745082509,0.3314223931542712
cross_spike,64,121,oas,1.12968522055652,0.08338892426022347,0.29682054361583604
cross_spike,64,121,spiked_known_floor,1.0632884798255853,0.01699218352928894,0.2221449779572915
cross_spike,64,121,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,122,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,122,empirical,1.1781144475226988,0.13181815122640253,0.4189967135682774
cross_spike,64,122,oas,1.124116439189268,0.07782014289297144,0.3089046421144605
cross_spike,64,122,spiked_known_floor,1.054415762915082,0.008119466618785768,0.2909299141051078
cross_spike,64,122,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,123,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,123,empirical,1.1520477098609023,0.10575141356460593,0.3887652163592612
cross_spike,64,123,oas,1.111779789478229,0.06548349318193274,0.29510014204720597
cross_spike,64,123,spiked_known_floor,1.0573069346323234,0.011010638336026998,0.2687820360734828
cross_spike,64,123,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,124,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,124,empirical,1.153575884088365,0.10727958779206871,0.4742134570929832
cross_spike,64,124,oas,1.122071456885295,0.07577516058899882,0.36897376945012317
cross_spike,64,124,spiked_known_floor,1.0649030197865181,0.018606723490221706,0.3608914624100875
cross_spike,64,124,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,125,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,125,empirical,1.1397487112019755,0.09345241490567911,0.3115568454713211
cross_spike,64,125,oas,1.097654638414176,0.05135834211787996,0.3021329431147807
cross_spike,64,125,spiked_known_floor,1.0564725363010041,0.01017624000470794,0.18842840985707343
cross_spike,64,125,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,126,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,126,empirical,1.1666605514072101,0.12036425511091392,0.33399045061006244
cross_spike,64,126,oas,1.1167750478770926,0.07047875158079625,0.31002552378323683
cross_spike,64,126,spiked_known_floor,1.0554907226400987,0.009194426343802242,0.21928169072851367
cross_spike,64,126,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,127,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,127,empirical,1.1906730230826206,0.14437672678632424,0.3643742803621251
cross_spike,64,127,oas,1.1300432039564923,0.0837469076601958,0.3325561463197076
cross_spike,64,127,spiked_known_floor,1.06621032808088,0.019914031784583577,0.24315168603927054
cross_spike,64,127,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,128,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,128,empirical,1.1574532628314806,0.11115696653518434,0.3426874615141766
cross_spike,64,128,oas,1.111270246816685,0.0649739505203888,0.3200616437417631
cross_spike,64,128,spiked_known_floor,1.063533383552294,0.0172370872559975,0.24073650667528612
cross_spike,64,128,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,129,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,129,empirical,1.1487661202686525,0.10246982397235611,0.33064553749223013
cross_spike,64,129,oas,1.1069600035440255,0.060663707247729154,0.336545133978861
cross_spike,64,129,spiked_known_floor,1.0622694998343516,0.01597320353805534,0.2433198513061892
cross_spike,64,129,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,130,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,130,empirical,1.1883798601484086,0.14208356385211213,0.422286163289046
cross_spike,64,130,oas,1.1253777639249234,0.07908146762862692,0.44337207812624757
cross_spike,64,130,spiked_known_floor,1.0788084022201856,0.03251210592388951,0.3538002902023543
cross_spike,64,130,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,131,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,131,empirical,1.135747718948661,0.0894514226523645,0.3865094348298296
cross_spike,64,131,oas,1.0966995428983808,0.05040324660208451,0.4400538470080278
cross_spike,64,131,spiked_known_floor,1.0653624802751374,0.01906618397884105,0.3442262505688384
cross_spike,64,131,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,132,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,132,empirical,1.1686197943704908,0.12232349807419454,0.39317183431224945
cross_spike,64,132,oas,1.1237052341631601,0.07740893786686359,0.31376089460743994
cross_spike,64,132,spiked_known_floor,1.0614407730370858,0.015144476740789488,0.27240155253868165
cross_spike,64,132,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,133,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,133,empirical,1.1420066386555463,0.09571034235925016,0.39125124536526545
cross_spike,64,133,oas,1.1053993811393208,0.0591030848430244,0.3108047542728111
cross_spike,64,133,spiked_known_floor,1.0602181992408575,0.013921902944561245,0.26209524661056227
cross_spike,64,133,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,134,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,134,empirical,1.1538037347199959,0.10750743842369924,0.37412609970154725
cross_spike,64,134,oas,1.1100160537164834,0.06371975742018694,0.40811900427076697
cross_spike,64,134,spiked_known_floor,1.0676137356201014,0.021317439323805153,0.313644714627772
cross_spike,64,134,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,135,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,135,empirical,1.1515907175519762,0.10529442125567966,0.41312628985329924
cross_spike,64,135,oas,1.1091274282597707,0.06283113196347433,0.356458555491564
cross_spike,64,135,spiked_known_floor,1.0675395485272337,0.02124325223093742,0.29634485453628606
cross_spike,64,135,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,136,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,136,empirical,1.1413004150403685,0.09500411874407208,0.315069132023144
cross_spike,64,136,oas,1.0931717526616573,0.046875456365361085,0.3757694829437115
cross_spike,64,136,spiked_known_floor,1.0533212128312088,0.00702491653491258,0.2546828862833078
cross_spike,64,136,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,137,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,137,empirical,1.1542361904966243,0.10793989420032794,0.36223651938666224
cross_spike,64,137,oas,1.1126481960401295,0.06635189974383315,0.2917780447526304
cross_spike,64,137,spiked_known_floor,1.0597160434634914,0.013419747167195063,0.2344221827262832
cross_spike,64,137,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,138,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,138,empirical,1.145680539809932,0.09938424351363553,0.36246539544662293
cross_spike,64,138,oas,1.1027103662420656,0.056414069945769335,0.41466533813892004
cross_spike,64,138,spiked_known_floor,1.062102140788875,0.01580584449257869,0.2992755776659711
cross_spike,64,138,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,139,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,139,empirical,1.1444785077713315,0.09818221147503535,0.30280267407107386
cross_spike,64,139,oas,1.1003332813479827,0.054036985051686276,0.29275524634454414
cross_spike,64,139,spiked_known_floor,1.0545691899230556,0.008272893626759379,0.17565145821354405
cross_spike,64,139,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,140,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,140,empirical,1.1742669385974407,0.1279706423011444,0.45164710238425515
cross_spike,64,140,oas,1.122294884217758,0.07599858792146169,0.34599780166932287
cross_spike,64,140,spiked_known_floor,1.0653248764160066,0.019028580119710224,0.32774070410809014
cross_spike,64,140,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,141,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,141,empirical,1.1397041184457493,0.09340782214945303,0.33652333169325677
cross_spike,64,141,oas,1.1034784632895835,0.057182166993287264,0.2999126748976193
cross_spike,64,141,spiked_known_floor,1.0599201321392708,0.013623835842974335,0.22201798207919932
cross_spike,64,141,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,142,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,142,empirical,1.1639933547257788,0.11769705842948246,0.34896813444239105
cross_spike,64,142,oas,1.1116853135759837,0.06538901727968727,0.33610379266228807
cross_spike,64,142,spiked_known_floor,1.0615556178038363,0.015259321507540042,0.23931577680059504
cross_spike,64,142,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,143,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,143,empirical,1.187102016336264,0.1408057200399675,0.337136976000243
cross_spike,64,143,oas,1.125740032182377,0.07944373588608045,0.3213435552118294
cross_spike,64,143,spiked_known_floor,1.0627656003687955,0.016469304072499157,0.23827479002708082
cross_spike,64,143,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,144,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,144,empirical,1.1487742955437925,0.10247799924749619,0.3541716926674171
cross_spike,64,144,oas,1.1153386116552195,0.06904231535892333,0.3144590266565478
cross_spike,64,144,spiked_known_floor,1.0634370100312462,0.01714071373494982,0.24739101315008472
cross_spike,64,144,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,145,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,145,empirical,1.1534704785703207,0.10717418227402432,0.3471568998362501
cross_spike,64,145,oas,1.1117560375467859,0.0654597412504894,0.3754919512794287
cross_spike,64,145,spiked_known_floor,1.0655592058470256,0.01926290955072911,0.28303271876827735
cross_spike,64,145,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,146,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,146,empirical,1.1750593721151696,0.12876307581887325,0.40922727619836535
cross_spike,64,146,oas,1.1187791421796711,0.07248284588337459,0.47693157405789033
cross_spike,64,146,spiked_known_floor,1.0639380202270352,0.017641723930738713,0.34748951353988977
cross_spike,64,146,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,147,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,147,empirical,1.1469618997245028,0.10066560342820635,0.31778328426134755
cross_spike,64,147,oas,1.1041543006381298,0.05785800434183334,0.34698759555507924
cross_spike,64,147,spiked_known_floor,1.057672745478515,0.011376449182218617,0.24138633606220772
cross_spike,64,147,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,148,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,148,empirical,1.1655537562573999,0.11925745996110347,0.5477351446956329
cross_spike,64,148,oas,1.1224113650702694,0.07611506877397303,0.4222457696693023
cross_spike,64,148,spiked_known_floor,1.060339793331472,0.014043497035175814,0.4263861165677168
cross_spike,64,148,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,149,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,149,empirical,1.1274187480892681,0.08112245179297166,0.3092360734206403
cross_spike,64,149,oas,1.0945844062270158,0.04828810993071944,0.2775740143144778
cross_spike,64,149,spiked_known_floor,1.0546239579223275,0.008327661626031237,0.1717292394070319
cross_spike,64,149,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,150,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,150,empirical,1.1424424530576271,0.09614615676133105,0.3392611992737289
cross_spike,64,150,oas,1.1036062798579187,0.05730998356162235,0.30923345251208395
cross_spike,64,150,spiked_known_floor,1.057117434711696,0.010821138415399691,0.20402519467909366
cross_spike,64,150,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,151,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,151,empirical,1.1440717134154466,0.09777541711915011,0.3500470292151595
cross_spike,64,151,oas,1.1054164932587023,0.059120196962406064,0.2978793812167099
cross_spike,64,151,spiked_known_floor,1.0579280291121742,0.011631732815877907,0.22815937447257031
cross_spike,64,151,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,152,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,152,empirical,1.140126258847691,0.09382996255139461,0.3312525480795853
cross_spike,64,152,oas,1.1044210213503411,0.058124725054044694,0.3134015127526306
cross_spike,64,152,spiked_known_floor,1.0599136646514615,0.013617368355165041,0.22851152552295226
cross_spike,64,152,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,153,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,153,empirical,1.1307109660558166,0.08441466975952036,0.347982456460993
cross_spike,64,153,oas,1.0966314037703302,0.050335107474033705,0.28660171791076317
cross_spike,64,153,spiked_known_floor,1.0559275692275962,0.009631272931299903,0.22029395235833404
cross_spike,64,153,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,154,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,154,empirical,1.1495287406573849,0.10323244436108857,0.3392121916625064
cross_spike,64,154,oas,1.099775890304655,0.05347959400835869,0.3653387903189018
cross_spike,64,154,spiked_known_floor,1.0596481509544347,0.01335185465813821,0.25978580200696844
cross_spike,64,154,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,155,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,155,empirical,1.1483702424778015,0.10207394618150506,0.37863011643553024
cross_spike,64,155,oas,1.1115663629588937,0.06527006666259712,0.30053999249939517
cross_spike,64,155,spiked_known_floor,1.059779540970309,0.013483244674012632,0.24786837627899114
cross_spike,64,155,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,156,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,156,empirical,1.1466932773801755,0.10039698108387918,0.34499252782481943
cross_spike,64,156,oas,1.1087811511030372,0.0624848548067409,0.364221442447853
cross_spike,64,156,spiked_known_floor,1.0618263032442343,0.015530006947938201,0.25970676135896464
cross_spike,64,156,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,157,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,157,empirical,1.1895678754816992,0.14327157918540281,0.3706123804892353
cross_spike,64,157,oas,1.1276367916890615,0.08134049539276521,0.37392590916801677
cross_spike,64,157,spiked_known_floor,1.0702798684553678,0.02398357215907139,0.2803857952450708
cross_spike,64,157,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,158,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,158,empirical,1.1408410318835982,0.09454473558730174,0.3245646238164105
cross_spike,64,158,oas,1.1058352556885538,0.05953895939225736,0.2710871442946173
cross_spike,64,158,spiked_known_floor,1.055099213455379,0.008802917159082772,0.18038477766862684
cross_spike,64,158,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,159,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,159,empirical,1.1605337712814352,0.11423747498513877,0.4111112708456584
cross_spike,64,159,oas,1.1050723457764926,0.05877604948019634,0.4646674425211463
cross_spike,64,159,spiked_known_floor,1.0671471074562002,0.02085081115990383,0.3794586454226495
cross_spike,64,159,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,160,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,160,empirical,1.1415371848562665,0.09524088855997026,0.34941222147060635
cross_spike,64,160,oas,1.1028884957243121,0.05659219942801571,0.2762188569104141
cross_spike,64,160,spiked_known_floor,1.054980221492749,0.00868392519645294,0.21525839267742466
cross_spike,64,160,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,161,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,161,empirical,1.1498962994827255,0.10360000318642917,0.3304979567132849
cross_spike,64,161,oas,1.1078461978275533,0.061549901531257056,0.3169492810641861
cross_spike,64,161,spiked_known_floor,1.0603250044492551,0.014028708152958995,0.22715606345863049
cross_spike,64,161,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,162,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,162,empirical,1.1812782000879765,0.13498190379168015,0.3766344599133454
cross_spike,64,162,oas,1.1262045130277287,0.07990821673143238,0.29086877813485285
cross_spike,64,162,spiked_known_floor,1.058785658384107,0.01248936208781068,0.2512717648191827
cross_spike,64,162,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,163,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
cross_spike,64,163,empirical,1.158128342836119,0.11183204653982265,0.4387372270157163
cross_spike,64,163,oas,1.1068490179710433,0.06055272167474711,0.5050156712274758
cross_spike,64,163,spiked_known_floor,1.066259605376083,0.01996330907978669,0.40282997549291955
cross_spike,64,163,oracle,1.0462962962962965,0.0,0.0
cross_spike,64,164,projection,1.2777777777777777,0.2314814814814814,0.8333333333333333
